timestamp,step,tokens_seen,split,loss
1785880038.923593,29750,122094000,train,3.985294
1785880039.7318187,29750,122094000,eval,4.217814
1785880043.017161,29775,122196600,train,4.219419
1785880046.2808516,29800,122299200,train,4.205230
1785880078.2510262,29825,122401800,train,4.026801
1785880081.5369337,29850,122504400,train,4.167215
1785880084.8220901,29875,122607000,train,4.164038
1785880088.0921931,29900,122709600,train,4.125531
1785880110.5041997,29925,122812200,train,4.163799
1785880113.781406,29950,122914800,train,4.211706
1785880117.0493522,29975,123017400,train,4.179994
1785880120.332223,30000,123120000,train,4.364901
1785880121.1411939,30000,123120000,eval,4.213823
1785880142.2765744,30025,123222600,train,4.216709
1785880145.5535088,30050,123325200,train,4.212054
1785880148.8440437,30075,123427800,train,4.146030
1785880152.0989895,30100,123530400,train,4.191658
1785880183.8477132,30125,123633000,train,4.204489
1785880187.1842134,30150,123735600,train,4.078400
1785880190.481365,30175,123838200,train,4.297203
1785880193.737759,30200,123940800,train,4.094833
1785880221.5679784,30225,124043400,train,4.145993
1785880224.9213607,30250,124146000,train,4.195881
1785880225.755424,30250,124146000,eval,4.211961
1785880683.7928379,30275,124248600,train,4.209429
1785880687.9177554,30300,124351200,train,4.176639
1785880749.3081112,30325,124453800,train,4.321347
1785880754.5468445,30350,124556400,train,4.187104
1785880758.776257,30375,124659000,train,4.177245
1785880762.7743168,30400,124761600,train,4.307754
1785880799.8769052,30425,124864200,train,4.204630
1785880804.779237,30450,124966800,train,4.281516
1785880808.7704506,30475,125069400,train,4.246497
1785880812.9113529,30500,125172000,train,4.261801
1785880816.0599084,30500,125172000,eval,4.181733
1785880845.2544432,30525,125274600,train,4.231826
1785880849.2069173,30550,125377200,train,4.256688
1785880853.2277143,30575,125479800,train,4.188395
1785880857.1397874,30600,125582400,train,4.283195
1785880891.8849835,30625,125685000,train,4.259814
1785880895.7754738,30650,125787600,train,4.368362
1785880900.374841,30675,125890200,train,4.218368
1785880904.3720524,30700,125992800,train,4.230569
1785880954.045641,30725,126095400,train,4.315879
1785880957.727673,30750,126198000,train,4.165594
1785880958.632717,30750,126198000,eval,4.174261
1785880962.249485,30775,126300600,train,4.174517
1785880965.9199662,30800,126403200,train,4.166820
1785881143.3578088,30825,126505800,train,4.145167
1785881147.263999,30850,126608400,train,4.178486
1785881150.9752507,30875,126711000,train,4.259882
1785881154.8836498,30900,126813600,train,4.160779
1785881332.820718,30925,126916200,train,4.175925
1785881338.0096612,30950,127018800,train,4.266672
1785881343.111236,30975,127121400,train,4.244133
1785881348.146521,31000,127224000,train,4.156816
1785881349.4553754,31000,127224000,eval,4.169730
1785881483.7628644,31025,127326600,train,4.308898
1785881489.6681638,31050,127429200,train,4.168711
1785881495.7246096,31075,127531800,train,4.268768
1785881500.7831192,31100,127634400,train,4.204845
1785881518.0914738,31125,127737000,train,4.287817
1785881523.2907786,31150,127839600,train,4.252344
1785881528.7810564,31175,127942200,train,4.290449
1785881533.6612325,31200,128044800,train,4.398210
1785881554.2347574,31225,128147400,train,4.235390
1785881559.0486615,31250,128250000,train,4.140130
1785881560.2287004,31250,128250000,eval,4.168892
1785881565.09435,31275,128352600,train,4.209933
1785881569.7015262,31300,128455200,train,4.273473
1785881587.9070475,31325,128557800,train,4.257190
1785881592.8411014,31350,128660400,train,4.177253
1785881597.7536526,31375,128763000,train,4.211031
1785881602.5658631,31400,128865600,train,4.263232
1785881621.5769079,31425,128968200,train,4.308654
1785881626.8133056,31450,129070800,train,4.113198
1785881631.9314795,31475,129173400,train,4.393870
1785881636.8906965,31500,129276000,train,4.190972
1785881638.1439974,31500,129276000,eval,4.158829
1785881655.8937466,31525,129378600,train,4.185508
1785881660.930661,31550,129481200,train,4.238683
1785881665.6857293,31575,129583800,train,4.300551
1785881670.5797167,31600,129686400,train,4.274596
1785881688.5172255,31625,129789000,train,4.258617
1785881693.461643,31650,129891600,train,4.212120
1785881698.268142,31675,129994200,train,4.187519
1785881702.8893938,31700,130096800,train,4.242978
1785881723.6537197,31725,130199400,train,4.095336
1785881728.395121,31750,130302000,train,4.336450
1785881729.7040417,31750,130302000,eval,4.161139
1785881734.5947287,31775,130404600,train,4.204236
1785881739.4601626,31800,130507200,train,4.260087
1785881757.8451564,31825,130609800,train,4.262636
1785881762.4664805,31850,130712400,train,4.214790
1785881768.0991051,31875,130815000,train,4.209183
1785881773.9068446,31900,130917600,train,4.170479
1785881792.6301992,31925,131020200,train,4.248267
1785881797.658762,31950,131122800,train,4.182498
1785881802.6570873,31975,131225400,train,4.153340
1785881807.8813999,32000,131328000,train,4.284074
1785881809.2505617,32000,131328000,eval,4.159757
1785881826.8854847,32025,131430600,train,4.185293
1785881831.9121974,32050,131533200,train,4.318143
1785881837.2432427,32075,131635800,train,4.261729
1785881842.1009004,32100,131738400,train,4.226486
1785881859.4697084,32125,131841000,train,4.260294
1785881864.3528204,32150,131943600,train,4.157532
1785881869.3360431,32175,132046200,train,4.202987
1785881874.1922207,32200,132148800,train,4.236427
1785881891.7126358,32225,132251400,train,4.279549
1785881896.463685,32250,132354000,train,4.204575
1785881897.7118347,32250,132354000,eval,4.145728
1785881902.6394677,32275,132456600,train,4.231243
1785881907.821252,32300,132559200,train,4.097951
1785881925.2859058,32325,132661800,train,4.171037
1785881930.1489675,32350,132764400,train,4.226802
1785881934.8662431,32375,132867000,train,4.226577
1785881939.6880708,32400,132969600,train,4.232212
1785881957.674735,32425,133072200,train,4.145802
1785881962.5420003,32450,133174800,train,4.238063
1785881967.5062292,32475,133277400,train,4.294665
1785881972.241014,32500,133380000,train,4.139686
1785881973.4300458,32500,133380000,eval,4.150971
1785881990.8780947,32525,133482600,train,4.224469
1785881995.528626,32550,133585200,train,4.218833
1785882000.5712705,32575,133687800,train,4.237928
1785882005.358603,32600,133790400,train,4.095078
1785882022.9690964,32625,133893000,train,4.176043
1785882027.923209,32650,133995600,train,4.159656
1785882032.6816902,32675,134098200,train,4.266551
1785882037.3966234,32700,134200800,train,4.278809
1785882054.8461628,32725,134303400,train,4.120824
1785882059.9241536,32750,134406000,train,4.149291
1785882061.166086,32750,134406000,eval,4.146826
1785882065.9240072,32775,134508600,train,4.268509
1785882071.4644542,32800,134611200,train,4.179837
1785882089.1331584,32825,134713800,train,4.277460
1785882093.6604726,32850,134816400,train,4.208165
1785882098.2979612,32875,134919000,train,4.189981
1785882103.1274183,32900,135021600,train,4.206371
1785882120.3746943,32925,135124200,train,4.202175
1785882125.0004575,32950,135226800,train,4.225864
1785882129.9095757,32975,135329400,train,4.272149
1785882134.7719836,33000,135432000,train,4.289829
1785882135.9702594,33000,135432000,eval,4.139950
1785882153.358686,33025,135534600,train,4.236329
1785882158.0159028,33050,135637200,train,4.164256
1785882162.7645674,33075,135739800,train,4.302039
1785882167.9743748,33100,135842400,train,4.258913
1785882200.810686,33125,135945000,train,4.269007
1785882205.5861468,33150,136047600,train,4.122326
1785882210.3607852,33175,136150200,train,4.160339
1785882215.0860922,33200,136252800,train,4.226879
1785882232.3886387,33225,136355400,train,4.251979
1785882237.2199476,33250,136458000,train,4.280334
1785882238.4542747,33250,136458000,eval,4.136670
1785882243.1668208,33275,136560600,train,4.162142
1785882247.8043854,33300,136663200,train,4.002273
1785882265.1850889,33325,136765800,train,4.221502
1785882269.926777,33350,136868400,train,4.229695
1785882274.7379794,33375,136971000,train,4.145134
1785882279.502501,33400,137073600,train,4.259685
1785882296.9021852,33425,137176200,train,4.257993
1785882301.809633,33450,137278800,train,4.119287
1785882306.642568,33475,137381400,train,4.247774
1785882311.46694,33500,137484000,train,4.251150
1785882313.1114848,33500,137484000,eval,4.135772
1785882330.6303716,33525,137586600,train,4.270623
1785882335.787304,33550,137689200,train,4.259441
1785882340.5157375,33575,137791800,train,4.257980
1785882345.309848,33600,137894400,train,4.152512
1785882362.6403987,33625,137997000,train,4.291361
1785882367.5002234,33650,138099600,train,4.358453
1785882372.121397,33675,138202200,train,4.232917
1785882376.6470482,33700,138304800,train,4.236682
1785882394.0864913,33725,138407400,train,4.237069
1785882398.8206973,33750,138510000,train,4.212234
1785882400.073595,33750,138510000,eval,4.139309
1785882404.8614154,33775,138612600,train,4.198357
1785882409.9116874,33800,138715200,train,4.265028
1785882427.5890734,33825,138817800,train,4.235215
1785882432.351848,33850,138920400,train,4.253817
1785882436.9146807,33875,139023000,train,4.312369
1785882441.509273,33900,139125600,train,4.113060
1785882458.5397792,33925,139228200,train,4.175475
1785882463.1956022,33950,139330800,train,4.213286
1785882468.0718312,33975,139433400,train,4.269598
1785882472.7890887,34000,139536000,train,4.195606
1785882473.9629319,34000,139536000,eval,4.136279
1785882491.5036864,34025,139638600,train,4.132136
1785882496.1211245,34050,139741200,train,4.224029
1785882500.974514,34075,139843800,train,4.232816
1785882505.604695,34100,139946400,train,4.249383
1785882522.8666174,34125,140049000,train,4.300720
1785882527.797629,34150,140151600,train,4.142837
1785882532.592177,34175,140254200,train,4.357886
1785882538.3599565,34200,140356800,train,4.224490
1785882555.2755988,34225,140459400,train,4.375964
1785882560.0315251,34250,140562000,train,4.173082
1785882561.3229568,34250,140562000,eval,4.130932
1785882566.2228258,34275,140664600,train,4.255088
1785882571.211419,34300,140767200,train,4.267537
1785882588.8052332,34325,140869800,train,4.286913
1785882593.7456105,34350,140972400,train,4.247420
1785882598.7102017,34375,141075000,train,4.310916
1785882603.4915125,34400,141177600,train,4.209795
1785882620.625622,34425,141280200,train,4.244989
1785882625.5901394,34450,141382800,train,4.287284
1785882630.1391754,34475,141485400,train,4.230448
1785882635.0487962,34500,141588000,train,4.338427
1785882636.2325957,34500,141588000,eval,4.124267
1785882653.5124002,34525,141690600,train,4.166377
1785882658.7564633,34550,141793200,train,4.154188
1785882663.6570969,34575,141895800,train,4.269212
1785882668.8216934,34600,141998400,train,4.210415
1785882686.0072095,34625,142101000,train,4.228140
1785882690.6653383,34650,142203600,train,4.347026
1785882695.5418165,34675,142306200,train,4.323688
1785882700.6679223,34700,142408800,train,4.204700
1785882718.1394782,34725,142511400,train,4.204731
1785882722.7717092,34750,142614000,train,4.282950
1785882723.9349382,34750,142614000,eval,4.123806
1785882728.618683,34775,142716600,train,4.264965
1785882733.2018325,34800,142819200,train,4.296442
1785882750.4773922,34825,142921800,train,4.221739
1785882755.476109,34850,143024400,train,4.261421
1785882760.1498055,34875,143127000,train,4.223065
1785882764.9969914,34900,143229600,train,4.326513
1785882782.5946567,34925,143332200,train,4.331111
1785882787.459026,34950,143434800,train,4.281487
1785882792.1677718,34975,143537400,train,4.284387
1785882797.001353,35000,143640000,train,4.515702
1785882798.2320688,35000,143640000,eval,4.121374
1785882815.1366978,35025,143742600,train,4.381590
1785882820.0693593,35050,143845200,train,4.263293
1785882824.9713397,35075,143947800,train,4.218299
1785882829.6124864,35100,144050400,train,4.313986
1785882846.8177361,35125,144153000,train,4.255243
1785882851.5014517,35150,144255600,train,4.246892
1785882856.2468596,35175,144358200,train,4.223337
1785882860.991466,35200,144460800,train,4.256244
1785882878.0962396,35225,144563400,train,4.232720
1785882882.6810694,35250,144666000,train,4.313646
1785882883.9160903,35250,144666000,eval,4.119189
1785882888.6889653,35275,144768600,train,4.272509
1785882893.291775,35300,144871200,train,4.267190
1785882910.7407374,35325,144973800,train,4.210284
1785882915.7736597,35350,145076400,train,4.576153
1785882920.5403602,35375,145179000,train,4.222177
1785882925.236495,35400,145281600,train,4.221206
1785882943.2431343,35425,145384200,train,4.232016
1785882948.3845558,35450,145486800,train,4.172770
1785882953.2527797,35475,145589400,train,4.227807
1785882958.016321,35500,145692000,train,4.326517
1785882959.2640712,35500,145692000,eval,4.116823
